2019-10-11 13:30:04,b'RT @viejos_tercios: Esta es una entrevista concedida por @Santi_ABASCAL  al portal @zendalibros de @perezreverte en marzo pasado Realizada\xe2\x80\xa6'
2019-10-11 13:24:20,b'RT @CarmenRevista: Que cortito se me hizo... Un aut\xc3\xa9ntico placer escuchar a #SantiagoAbascal #AbascalPresidentedeEspa\xc3\xb1a \xf0\x9f\x92\x9a\xf0\x9f\x92\x9a\xf0\x9f\x92\x9a\xf0\x9f\x87\xaa\xf0\x9f\x87\xb8\xf0\x9f\x87\xaa\xf0\x9f\x87\xb8\xf0\x9f\x87\xaa\xf0\x9f\x87\xb8\xf0\x9f\x8f\x87\xf0\x9f\x8f\xbf\xf0\x9f\x8f\x87\xf0\x9f\x8f\xbf\xf0\x9f\x8f\x87\xf0\x9f\x8f\xbf htt\xe2\x80\xa6'
2019-10-11 13:20:47,"b'RT @NuevaAlcarria: V\xc3\xaddeo \xf0\x9f\x8e\xa5\xf0\x9f\x8e\xa5\xf0\x9f\x93\xb9\xf0\x9f\x93\xb9\n\nEl l\xc3\xadder de @vox_es , #SantiagoAbascal, ya pasea por las calles de #Guadalajara y conf\xc3\xada en obtener un diput\xe2\x80\xa6'"
2019-10-11 13:18:16,"b'RT @guadalajarafm: https://t.co/hzXLmbbrGF #SantiagoAbascal, el l\xc3\xadder de #Vox y candidato a la presidencia del Gobierno, ha visitado esta m\xe2\x80\xa6'"
2019-10-11 13:16:16,"b'RT @NuevaAlcarria: V\xc3\xaddeo \xf0\x9f\x8e\xa5\xf0\x9f\x8e\xa5\xf0\x9f\x93\xb9\xf0\x9f\x93\xb9\n\nEl l\xc3\xadder de @vox_es , #SantiagoAbascal, ya pasea por las calles de #Guadalajara y conf\xc3\xada en obtener un diput\xe2\x80\xa6'"
2019-10-11 13:12:22,"b'https://t.co/hzXLmbbrGF #SantiagoAbascal, el l\xc3\xadder de #Vox y candidato a la presidencia del Gobierno, ha visitado e\xe2\x80\xa6 https://t.co/AmZfVJNT25'"
2019-10-11 13:12:13,b'Esta es una entrevista concedida por @Santi_ABASCAL  al portal @zendalibros de @perezreverte en marzo pasado Realiz\xe2\x80\xa6 https://t.co/RL0lepSpTN'
2019-10-11 13:10:46,"b'Espero ver a #PabloMotos disculparse con sus ""amigos"" por  la 3\xc2\xaa edici\xc3\xb3n m\xc3\xa1s vista del #elhormiguero gracias a Abas\xe2\x80\xa6 https://t.co/fOV4mjL2Zv'"
2019-10-11 13:09:52,b'RT @CarmenRevista: Que cortito se me hizo... Un aut\xc3\xa9ntico placer escuchar a #SantiagoAbascal #AbascalPresidentedeEspa\xc3\xb1a \xf0\x9f\x92\x9a\xf0\x9f\x92\x9a\xf0\x9f\x92\x9a\xf0\x9f\x87\xaa\xf0\x9f\x87\xb8\xf0\x9f\x87\xaa\xf0\x9f\x87\xb8\xf0\x9f\x87\xaa\xf0\x9f\x87\xb8\xf0\x9f\x8f\x87\xf0\x9f\x8f\xbf\xf0\x9f\x8f\x87\xf0\x9f\x8f\xbf\xf0\x9f\x8f\x87\xf0\x9f\x8f\xbf htt\xe2\x80\xa6'
2019-10-11 13:09:19,b'SANTI ABASCAL POR FAVOR!!!\n\nhttps://t.co/qWQhquYZFB\n\n#vox #elhormigueroabascal #santiabascal #SantiagoAbascal\xe2\x80\xa6 https://t.co/gCbGcTYliu'
